Property_ID,Location,Type,Price,Bedrooms,Bathrooms,Size_sqft,Year_Built,Sold,Date_Added,Agent_ID,Listing_Type,HOA_Fee,Parking_Spaces,Garage,Pool,Lot_Size_acres,Days_on_Market
PROP01320,San Francisco,House,249664.0,3.0,0.0,1243.0,2003,0,2024-05-18,AGT0180,For Rent,200.0,1,1,1,0.32,170
PROP01321,San Francisco,Apartment,3016324.057,6.0,3.0,7467.705263,1995,0,2024-10-25,AGT0084,For Rent,100.0,2,0,0,0.3,99
PROP01322,Los Angeles,Condo,154543.0,1.0,1.9964210526315789,1871.0,1969,0,2025-06-12,AGT0033,For Sale,100.0,1,1,1,0.26,232
PROP01323,Miami,Apartment,280947.0,2.0,0.0,2014.0,1998,0,2024-01-20,AGT0007,For Rent,0.0,0,0,1,0.07,259
PROP01324,Miami,Apartment,329137.0,4.0,5.0,1245.0,1963,1,2024-01-06,AGT0010,For Sale,149.14180089780828,3,1,0,0.22,151
PROP01325,San Francisco,House,332707.0,3.0,2.0,1394.0,1950,0,2024-02-08,AGT0125,For Rent,200.0,1,0,1,0.27,174
PROP01326,Los Angeles,House,315932.45225239446,6.0,2.0,1313.0,2002,0,2024-10-09,AGT0173,For Sale,300.0,0,1,0,0.61,69
PROP01327,Los Angeles,Condo,349452.0,2.0,0.0,1144.0,2020,0,2023-12-23,AGT0176,For Rent,200.0,0,1,0,0.44,16
PROP01328,Chicago,Apartment,186947.0,4.0,3.0,1577.0,1981,0,2024-10-26,AGT0131,For Rent,149.14180089780828,2,0,1,0.3,196
PROP01329,Miami,Condo,319737.0,6.0,1.0,940.0,1953,0,2024-10-28,AGT0133,For Sale,300.0,1,1,1,0.03,102
PROP01330,New York,Condo,311375.0,2.0,3.0,2165.0,1965,0,2023-12-27,AGT0001,For Sale,149.14180089780828,1,1,0,0.52,226
PROP01331,Miami,House,323167.0,3.0,3.0,1449.0,1979,0,2025-05-14,AGT0164,For Sale,149.14180089780828,3,0,1,0.16,271
PROP01332,Miami,Apartment,307234.0,1.0,2.0,1395.0,2020,0,2023-12-17,AGT0012,For Sale,149.14180089780828,3,0,1,0.38,96
PROP01333,Chicago,House,172678.0,6.0,1.9964210526315789,664.0,1969,0,2023-11-14,AGT0031,For Sale,149.14180089780828,2,1,0,0.17,245
PROP01334,New York,Condo,168220.0,4.0,2.0,869.0,2009,0,2023-11-06,AGT0169,For Rent,0.0,1,0,1,0.48,216
PROP01335,Chicago,Condo,78573.0,2.0,4.0,2021.0,1982,0,2025-02-07,AGT0109,For Rent,149.14180089780828,3,1,0,0.37,32
PROP01336,New York,House,381753.0,4.0,0.0,3394.0,1964,0,2023-07-11,AGT0039,For Rent,0.0,3,1,1,0.47,208
PROP01337,San Francisco,House,382765.0,4.0,2.0,1885.0,2006,0,2025-06-15,AGT0109,For Rent,0.0,3,1,1,0.3,98
PROP01338,New York,House,384355.0,2.0,3.0,1364.0,1964,0,2025-03-26,AGT0133,For Rent,300.0,1,1,1,0.4,111
PROP01339,Chicago,House,330678.0,2.990842105263158,1.0,1171.0,1969,0,2025-05-09,AGT0065,For Rent,300.0,0,0,0,0.02,172
PROP01340,Miami,House,315932.45225239446,2.0,1.0,924.0,1991,0,2025-02-23,AGT0106,For Sale,200.0,2,1,0,0.47,4
PROP01341,New York,Condo,197328.0,2.990842105263158,1.0,1525.0269637152776,1990,0,2025-03-04,AGT0149,For Rent,0.0,2,0,0,0.72,175
PROP01342,New York,House,317041.0,3.0,1.0,1666.0,1964,1,2024-03-16,AGT0136,For Sale,100.0,0,1,1,0.3,61
PROP01343,Los Angeles,Apartment,315932.45225239446,4.0,2.0,1525.0269637152776,1961,0,2025-02-17,AGT0148,For Sale,149.14180089780828,0,0,0,0.42,195
PROP01344,Miami,Condo,277725.0,2.0,1.0,1113.0,1968,0,2024-09-07,AGT0035,For Rent,0.0,3,1,1,0.02,105
PROP01345,San Francisco,Condo,336891.0,2.990842105263158,0.0,1467.0,1962,0,2024-11-30,AGT0094,For Rent,149.14180089780828,3,1,1,0.18,2
PROP01346,Chicago,Apartment,301165.0,5.0,2.0,1608.0,1982,0,2025-03-19,AGT0050,For Rent,300.0,3,1,0,0.21,104
PROP01347,San Francisco,Apartment,312077.0,4.0,2.0,631.0,1956,0,2024-04-27,AGT0045,For Sale,300.0,3,1,0,0.42,143
PROP01348,Miami,Condo,236093.0,2.0,4.0,2002.0,1993,1,2025-05-28,AGT0045,For Rent,300.0,2,1,1,0.5,26
PROP01349,New York,House,398201.0,4.0,1.0,2226.0,1967,1,2025-01-21,AGT0175,For Sale,149.14180089780828,2,1,1,0.5,46
PROP01350,New York,Condo,256922.0,2.0,2.0,1509.0,2010,0,2025-02-18,AGT0156,For Rent,149.14180089780828,2,1,0,0.12,23
PROP01351,Miami,Condo,166935.0,3.0,1.0,2484.0,1997,1,2025-02-22,AGT0027,For Rent,149.14180089780828,0,1,1,0.42,143
PROP01352,New York,Apartment,222900.0,2.0,3.0,1804.0,1974,1,2024-04-09,AGT0094,For Rent,149.14180089780828,1,0,0,0.14,61
PROP01353,New York,Condo,265153.0,2.0,3.0,2328.0,2010,0,2024-01-21,AGT0182,For Sale,300.0,2,0,1,0.28,272
PROP01354,New York,House,399400.0,4.0,1.0,1407.0,1983,0,2024-09-27,AGT0037,For Sale,200.0,2,0,1,0.14,9
PROP01355,Chicago,Apartment,295773.0,0.0,3.0,2004.0,2020,0,2024-05-04,AGT0035,For Rent,0.0,2,1,0,0.41,57
PROP01356,Chicago,Condo,281385.0,1.0,2.0,1641.0,1979,1,2024-05-01,AGT0147,For Sale,0.0,0,1,0,0.16,70
PROP01357,Los Angeles,Condo,175133.0,6.0,1.0,1104.0,2008,1,2024-05-02,AGT0191,For Rent,149.14180089780828,1,1,1,0.29,141
PROP01358,San Francisco,House,378548.0,3.0,2.0,1525.0269637152776,2006,1,2024-07-27,AGT0181,For Rent,149.14180089780828,1,1,0,0.41,64
PROP01359,Miami,Condo,234804.0,4.0,0.0,2033.0,2012,0,2025-05-09,AGT0106,For Rent,149.14180089780828,0,0,1,0.3,69
PROP01360,Miami,Condo,289997.0,6.0,1.0,1534.0,1996,0,2023-11-05,AGT0041,For Rent,200.0,0,0,0,0.5,105
PROP01361,Miami,Condo,448018.0,4.0,1.0,1463.0,1988,0,2025-05-09,AGT0190,For Rent,300.0,0,0,1,0.66,62
PROP01362,Los Angeles,Condo,350876.0,3.0,3.0,1525.0269637152776,1965,0,2024-12-02,AGT0102,For Sale,300.0,3,1,0,0.06,33
PROP01363,Chicago,House,137174.0,2.0,1.0,985.0,2018,1,2025-04-08,AGT0132,For Rent,300.0,1,1,0,0.3,190
PROP01364,Los Angeles,Condo,123048.0,6.0,3.0,1169.0,1969,1,2023-10-06,AGT0195,For Rent,200.0,1,0,0,0.37,206
PROP01365,Miami,Condo,293568.0,8.0,0.0,1309.0,1967,0,2023-11-03,AGT0119,For Sale,149.14180089780828,3,1,0,0.43,173
PROP01366,San Francisco,Condo,178725.0,5.0,1.0,1336.0,1979,0,2024-10-04,AGT0075,For Sale,149.14180089780828,2,1,1,0.02,207
PROP01367,New York,Apartment,315932.45225239446,2.0,1.0,929.0,1985,0,2023-09-21,AGT0045,For Sale,149.14180089780828,3,0,0,0.19,150
PROP01368,Chicago,House,304226.0,1.0,1.0,987.0,1974,0,2024-05-19,AGT0156,For Sale,0.0,1,0,0,0.35,57
PROP01369,Chicago,Apartment,316538.0,6.0,3.0,1525.0269637152776,1994,0,2023-09-24,AGT0068,For Sale,300.0,1,1,0,0.25,209
PROP01370,Los Angeles,Apartment,229325.0,3.0,1.0,1306.0,1989,0,2025-06-01,AGT0178,For Sale,0.0,1,1,1,0.47,14
PROP01371,Chicago,House,474138.0,1.0,4.0,617.0,1953,1,2025-04-05,AGT0167,For Rent,149.14180089780828,1,1,0,0.39,152
PROP01372,Miami,Apartment,584259.0,2.0,2.0,1550.0,2015,0,2024-04-30,AGT0131,For Rent,0.0,3,1,1,0.12,181
PROP01373,Miami,Apartment,272141.0,1.0,1.9964210526315789,1821.0,1975,0,2024-08-22,AGT0034,For Sale,200.0,2,1,0,0.47,81
PROP01374,Los Angeles,Apartment,335303.0,5.0,2.0,1883.0,2019,0,2025-01-08,AGT0111,For Rent,200.0,0,1,1,0.27,212
PROP01375,Miami,House,309741.0,3.0,1.0,1525.0269637152776,1987,0,2024-09-01,AGT0025,For Sale,300.0,0,0,1,0.09,181
PROP01376,San Francisco,Condo,274031.0,2.0,2.0,1334.0,2004,0,2025-06-17,AGT0045,For Sale,100.0,1,1,1,0.2,213
PROP01377,Los Angeles,House,216792.0,4.0,1.0,1310.0,2006,1,2024-07-27,AGT0067,For Rent,149.14180089780828,3,0,0,0.42,298
PROP01378,San Francisco,House,191503.0,5.0,4.0,1833.0,2011,0,2024-05-21,AGT0081,For Sale,300.0,1,0,1,0.03,51
PROP01379,New York,House,186440.0,2.990842105263158,3.0,1522.0,2019,1,2024-07-26,AGT0087,For Rent,0.0,2,1,0,0.07,139
PROP01380,San Francisco,Apartment,340524.0,2.990842105263158,4.0,1409.0,1963,1,2025-03-15,AGT0145,For Rent,100.0,2,1,1,0.64,234
PROP01381,New York,Condo,248032.0,6.0,8.0,1534.0,1990,0,2024-02-28,AGT0085,For Rent,0.0,2,1,1,0.1,106
PROP01382,New York,House,42170.0,0.0,2.0,1747.0,1994,0,2024-11-01,AGT0115,For Rent,100.0,3,0,0,0.56,25
PROP01383,San Francisco,House,344485.0,2.990842105263158,1.0,1825.0,1999,0,2023-08-10,AGT0018,For Sale,149.14180089780828,1,1,1,0.02,103
PROP01384,Los Angeles,Condo,296173.0,6.0,1.9964210526315789,1587.0,2008,0,2024-11-14,AGT0054,For Rent,149.14180089780828,3,1,1,0.36,196
PROP01385,Miami,Condo,434667.0,3.0,2.0,735.0,2001,1,2024-07-25,AGT0151,For Rent,149.14180089780828,0,0,1,0.5,279
PROP01386,Miami,Condo,337312.0,4.0,2.0,1717.0,1985,0,2024-03-02,AGT0017,For Rent,0.0,3,1,0,0.08,189
PROP01387,New York,Apartment,152132.0,1.0,3.0,454.0,1975,0,2025-02-09,AGT0077,For Rent,0.0,3,1,1,0.14,191
PROP01388,New York,Condo,77032.0,4.0,2.0,1223.0,1959,0,2023-09-12,AGT0128,For Sale,0.0,2,0,1,0.53,31
PROP01389,Los Angeles,Apartment,228052.0,2.0,1.0,1264.0,2008,0,2023-12-31,AGT0050,For Sale,149.14180089780828,1,0,1,0.69,201
PROP01390,Chicago,House,237489.0,1.0,1.0,1225.0,2013,0,2023-10-13,AGT0059,For Sale,149.14180089780828,2,0,0,0.45,95
PROP01391,San Francisco,Apartment,394315.0,2.0,2.0,1931.0,1961,0,2024-12-02,AGT0015,For Sale,149.14180089780828,1,0,0,0.28,103
PROP01392,New York,Condo,299112.0,3.0,0.0,1097.0,1953,1,2025-04-04,AGT0043,For Rent,149.14180089780828,0,1,0,0.3,265
PROP01393,Miami,Apartment,413368.0,3.0,1.9964210526315789,1525.0269637152776,1958,0,2025-01-29,AGT0181,For Sale,149.14180089780828,0,0,0,0.08,256
PROP01394,Los Angeles,Condo,167516.0,3.0,3.0,998.0,1977,0,2025-01-25,AGT0185,For Sale,100.0,2,1,0,0.3,273
PROP01395,San Francisco,Apartment,396526.0,4.0,6.0,1989.0,2001,0,2024-05-29,AGT0147,For Sale,300.0,3,0,1,0.45,299
PROP01396,Los Angeles,House,372098.0,3.0,1.0,2569.0,1991,0,2024-07-11,AGT0076,For Sale,0.0,3,1,0,0.3,18
PROP01397,San Francisco,Apartment,98176.0,4.0,3.0,890.0,1976,0,2024-03-11,AGT0153,For Rent,200.0,3,0,1,0.2,294
PROP01398,San Francisco,House,432261.0,3.0,2.0,1525.0269637152776,1977,0,2023-09-07,AGT0110,For Rent,200.0,0,1,1,0.28,204
PROP01399,New York,Condo,309345.0,1.0,2.0,1490.0,1959,0,2024-05-08,AGT0183,For Sale,149.14180089780828,2,1,1,0.13,263
PROP01400,Los Angeles,House,339204.0,1.0,5.0,1711.0,1977,0,2023-09-28,AGT0061,For Sale,0.0,0,0,0,0.44,142
PROP01401,Los Angeles,Condo,213510.0,1.0,1.0,1467.0,1952,0,2025-05-20,AGT0183,For Rent,149.14180089780828,2,0,1,0.3,36
PROP01402,Miami,Condo,427524.0,4.0,1.0,1559.0,1964,0,2024-01-26,AGT0120,For Rent,149.14180089780828,0,1,1,0.21,199
PROP01403,Miami,House,181414.0,3.0,2.0,1642.0,1996,0,2023-06-29,AGT0077,For Rent,300.0,2,1,0,0.41,37
PROP01404,New York,House,383209.0,7.0,2.0,1091.0,1976,0,2024-07-09,AGT0066,For Rent,0.0,0,1,0,0.37,87
PROP01405,New York,Apartment,382060.0,7.0,1.0,1712.0,2004,0,2023-09-26,AGT0177,For Sale,200.0,1,1,1,0.47,172
PROP01406,Chicago,Apartment,202583.0,2.990842105263158,2.0,1959.0,1977,1,2023-07-31,AGT0110,For Rent,300.0,3,1,1,0.22,99
PROP01407,Miami,House,498337.0,4.0,0.0,1525.0269637152776,1976,0,2024-04-14,AGT0018,For Sale,300.0,2,0,1,0.47,240
PROP01408,San Francisco,House,323152.0,3.0,1.0,2225.0,1967,0,2024-06-04,AGT0098,For Rent,0.0,0,0,0,0.36,38
PROP01409,Los Angeles,House,365389.0,10.0,0.0,1107.0,1950,0,2025-01-21,AGT0052,For Sale,149.14180089780828,3,1,1,0.44,187
PROP01410,New York,House,147287.0,3.0,2.0,2121.0,2015,0,2024-07-04,AGT0162,For Sale,300.0,0,1,0,0.49,25
PROP01411,Los Angeles,Condo,511773.0,4.0,1.0,2162.0,1967,0,2024-10-31,AGT0128,For Rent,149.14180089780828,1,1,1,0.45,197
PROP01412,Los Angeles,House,177544.0,2.0,2.0,1238.0,1998,0,2024-11-15,AGT0149,For Rent,300.0,2,1,1,0.3,253
PROP01413,Chicago,House,402488.0,5.0,1.0,1521.0,1993,0,2024-06-08,AGT0171,For Rent,100.0,3,1,1,0.36,280
PROP01414,Miami,House,200522.0,2.0,2.0,792.0,2004,0,2024-02-06,AGT0019,For Sale,100.0,0,1,1,0.49,25
PROP01415,New York,House,238101.0,3.0,4.0,1232.0,1961,0,2024-02-11,AGT0138,For Sale,149.14180089780828,2,1,0,0.1,13
PROP01416,Los Angeles,Condo,378875.0,2.0,1.0,1249.0,1983,0,2023-08-11,AGT0034,For Sale,200.0,1,1,0,0.35,96
PROP01417,New York,Apartment,402755.0,3.0,2.0,1601.0,1974,0,2024-07-19,AGT0052,For Rent,0.0,3,1,0,0.3,70
PROP01418,San Francisco,Apartment,172871.0,4.0,0.0,962.0,2007,0,2024-05-07,AGT0192,For Rent,149.14180089780828,0,1,1,0.26,299
PROP01419,Chicago,Apartment,409047.0,2.0,2.0,1525.0269637152776,2009,0,2024-07-08,AGT0008,For Rent,200.0,3,0,1,0.3,87
PROP01420,San Francisco,Apartment,404498.0,5.0,1.0,1213.0,1994,0,2024-11-04,AGT0161,For Rent,300.0,1,1,1,0.15,202
PROP01421,New York,Apartment,206204.0,3.0,3.0,869.0,1953,0,2025-03-21,AGT0098,For Rent,149.14180089780828,2,1,0,0.3,265
PROP01422,New York,Condo,459864.0,3.0,2.0,1102.0,2005,1,2024-11-30,AGT0144,For Sale,149.14180089780828,0,1,0,0.51,227
PROP01423,Miami,Apartment,154314.0,4.0,0.0,2399.0,1974,0,2024-09-24,AGT0192,For Sale,200.0,3,1,0,0.17,281
PROP01424,Los Angeles,Condo,237522.0,4.0,1.0,1184.0,2005,0,2023-10-13,AGT0103,For Sale,100.0,3,1,1,0.1,145
PROP01425,Los Angeles,Condo,347900.0,4.0,1.9964210526315789,2130.0,1985,0,2025-03-16,AGT0027,For Rent,300.0,1,0,1,0.35,164
PROP01426,San Francisco,Apartment,214643.0,0.0,2.0,1645.0,1983,0,2024-12-24,AGT0167,For Rent,100.0,1,0,0,0.15,115
PROP01427,Chicago,Apartment,326381.0,2.0,1.0,1751.0,2008,0,2024-04-07,AGT0161,For Sale,149.14180089780828,2,0,0,0.04,257
PROP01428,Los Angeles,Apartment,324107.0,6.0,3.0,1351.0,1986,0,2024-06-15,AGT0004,For Rent,300.0,3,0,1,0.24,86
PROP01429,Miami,House,281292.0,2.0,4.0,870.0,1987,0,2025-05-05,AGT0101,For Rent,300.0,1,0,0,0.3,250
PROP01430,San Francisco,Condo,383240.0,4.0,4.0,2363.0,1994,0,2024-01-10,AGT0075,For Rent,0.0,2,0,1,0.69,44
PROP01431,San Francisco,Apartment,277163.0,3.0,3.0,1525.0269637152776,1971,0,2025-01-11,AGT0139,For Rent,149.14180089780828,0,1,1,0.33,252
PROP01432,Miami,House,323154.0,4.0,4.0,1632.0,2016,0,2024-10-15,AGT0150,For Sale,149.14180089780828,2,0,0,0.43,204
PROP01433,Chicago,Condo,414647.0,3.0,0.0,1701.0,2011,0,2024-03-02,AGT0078,For Rent,149.14180089780828,0,0,0,0.55,298
PROP01434,Miami,House,379068.0,2.0,3.0,539.0,1953,1,2025-03-29,AGT0167,For Rent,149.14180089780828,2,1,0,0.56,99
PROP01435,Chicago,House,378601.0,2.0,0.0,893.0,1997,0,2024-11-13,AGT0130,For Rent,149.14180089780828,2,1,1,0.44,173
PROP01436,Miami,Apartment,185082.0,1.0,3.0,1800.0,1957,0,2024-03-28,AGT0098,For Rent,100.0,2,0,0,0.23,2
PROP01437,Miami,Condo,352479.0,3.0,2.0,1525.0269637152776,1981,0,2023-09-30,AGT0011,For Rent,0.0,0,0,0,0.35,278
PROP01438,New York,House,212150.0,1.0,3.0,1533.0,2018,0,2024-06-28,AGT0056,For Rent,0.0,3,1,0,0.31,256
PROP01439,San Francisco,Condo,171858.0,6.0,1.9964210526315789,1833.0,1972,0,2024-01-09,AGT0197,For Rent,200.0,1,1,1,0.32,63
PROP01440,Miami,Apartment,292829.0,1.0,3.0,1509.0,2007,0,2024-10-22,AGT0051,For Rent,200.0,1,0,1,0.4,130
PROP01441,Miami,Condo,209570.0,0.0,2.0,1106.0,1988,0,2024-05-05,AGT0067,For Rent,149.14180089780828,2,0,1,0.34,157
PROP01442,Los Angeles,House,379061.0,4.0,1.0,1850.0,1968,0,2024-03-30,AGT0184,For Rent,0.0,1,1,0,0.22,205
PROP01443,San Francisco,House,381453.0,1.0,1.0,738.0,2008,0,2023-11-16,AGT0114,For Sale,200.0,2,1,1,0.83,279
PROP01444,Los Angeles,Condo,109737.0,4.0,3.0,1196.0,2006,0,2025-02-13,AGT0128,For Sale,300.0,1,1,0,0.03,281
PROP01445,San Francisco,House,217169.0,1.0,1.9964210526315789,1965.0,1970,0,2024-04-11,AGT0200,For Sale,200.0,0,0,0,0.36,81
PROP01446,Los Angeles,House,154021.0,3.0,0.0,1886.0,1960,0,2025-04-13,AGT0046,For Sale,0.0,3,1,0,0.43,217
PROP01447,Miami,House,253737.0,3.0,0.0,1736.0,1985,0,2024-07-05,AGT0122,For Sale,100.0,0,0,1,0.55,2
PROP01448,Miami,Apartment,345517.0,2.0,2.0,2455.0,1990,0,2023-10-30,AGT0074,For Sale,200.0,2,0,0,0.27,203
PROP01449,New York,Apartment,275771.0,4.0,4.0,1607.0,1989,0,2023-10-04,AGT0071,For Rent,100.0,1,0,0,0.44,192
PROP01450,Los Angeles,House,241024.0,5.0,1.0,1478.0,1960,0,2023-06-26,AGT0156,For Sale,0.0,1,1,1,0.24,195
PROP01451,Chicago,Condo,315932.45225239446,1.0,2.0,2223.0,2005,1,2023-07-26,AGT0166,For Sale,100.0,1,0,1,0.5,141
PROP01452,New York,Apartment,69514.0,2.990842105263158,2.0,1779.0,1973,0,2024-10-05,AGT0024,For Sale,100.0,2,0,0,0.36,172
PROP01453,Los Angeles,Condo,315932.45225239446,6.0,3.0,1493.0,1993,0,2023-07-10,AGT0093,For Rent,100.0,2,0,1,0.46,148
PROP01454,Los Angeles,House,245571.0,1.0,2.0,1797.0,1966,0,2024-05-26,AGT0152,For Sale,149.14180089780828,1,0,0,0.37,88
PROP01455,New York,House,292189.0,3.0,4.0,1820.0,2009,1,2024-10-28,AGT0039,For Rent,149.14180089780828,1,1,0,0.25,194
PROP01456,Miami,Condo,247263.0,1.0,1.9964210526315789,1293.0,1986,0,2025-02-08,AGT0131,For Rent,0.0,1,1,1,0.04,123
PROP01457,Los Angeles,Apartment,454288.0,3.0,2.0,972.0,1967,0,2023-08-02,AGT0100,For Rent,0.0,1,1,1,0.07,282
PROP01458,Miami,Condo,176902.0,4.0,2.0,1415.0,2001,0,2024-04-15,AGT0102,For Sale,200.0,2,1,0,0.17,24
PROP01459,New York,Condo,301173.0,4.0,1.9964210526315789,1525.0269637152776,1957,0,2024-01-16,AGT0026,For Rent,0.0,2,0,0,0.27,109
PROP01460,Miami,House,352743.0,3.0,0.0,2574.0,2013,0,2024-06-09,AGT0143,For Rent,300.0,3,1,1,0.42,173
PROP01461,San Francisco,Apartment,138899.0,3.0,0.0,1238.0,1988,0,2024-03-01,AGT0196,For Sale,0.0,1,0,1,0.3,271
PROP01462,Chicago,Condo,208010.0,3.0,6.0,1301.0,1978,0,2024-05-13,AGT0076,For Rent,100.0,0,0,1,0.42,152
PROP01463,Los Angeles,Apartment,285182.0,2.990842105263158,3.0,1628.0,1956,1,2023-08-20,AGT0069,For Sale,300.0,0,0,1,0.56,299
PROP01464,Chicago,House,211333.0,2.0,1.9964210526315789,1358.0,1974,1,2023-08-04,AGT0018,For Rent,149.14180089780828,3,1,0,0.2,1
PROP01465,Miami,Apartment,315932.45225239446,4.0,1.0,2365.0,1986,1,2023-10-19,AGT0068,For Rent,200.0,1,1,1,0.6,17
PROP01466,Los Angeles,House,265013.0,2.0,3.0,1503.0,2015,0,2024-12-18,AGT0131,For Rent,149.14180089780828,2,0,0,0.3,49
PROP01467,Miami,Apartment,364958.0,5.0,1.0,1365.0,1968,0,2024-08-12,AGT0145,For Sale,149.14180089780828,0,0,0,0.36,23
PROP01468,San Francisco,Condo,265728.0,0.0,1.0,923.0,2015,0,2023-10-23,AGT0089,For Sale,200.0,3,0,1,0.39,100
PROP01469,New York,House,407842.0,3.0,2.0,2453.0,1999,0,2024-08-17,AGT0116,For Rent,0.0,0,1,1,0.41,108
PROP01470,Los Angeles,Condo,200224.0,2.0,4.0,1481.0,2005,0,2024-07-16,AGT0073,For Sale,149.14180089780828,2,0,0,0.54,241
PROP01471,San Francisco,House,174807.0,5.0,3.0,1693.0,1962,0,2023-12-30,AGT0105,For Rent,100.0,3,1,1,0.47,21
PROP01472,San Francisco,Apartment,492634.0,6.0,0.0,1870.0,1950,0,2024-08-22,AGT0182,For Rent,100.0,1,0,0,0.47,30
PROP01473,Los Angeles,Apartment,234204.0,3.0,2.0,1540.0,1964,1,2024-10-27,AGT0132,For Rent,149.14180089780828,0,0,1,0.3,295
PROP01474,Miami,House,168908.0,1.0,1.0,1326.0,2002,0,2023-09-07,AGT0086,For Rent,149.14180089780828,1,1,0,0.17,271
PROP01475,San Francisco,House,125794.0,4.0,3.0,1443.0,1956,0,2024-11-15,AGT0184,For Sale,300.0,1,0,1,0.24,287
PROP01476,Chicago,House,407510.0,1.0,2.0,1863.0,1956,1,2025-03-12,AGT0103,For Rent,149.14180089780828,3,1,1,0.45,9
PROP01477,San Francisco,Apartment,265869.0,4.0,0.0,1918.0,2012,0,2024-01-31,AGT0029,For Sale,300.0,1,0,1,0.48,146
PROP01478,Miami,House,274629.0,1.0,1.0,249.0,1963,1,2025-05-31,AGT0123,For Rent,0.0,2,1,0,0.13,213
PROP01479,Miami,House,284079.0,4.0,1.0,1540.0,1972,0,2024-05-03,AGT0178,For Sale,100.0,2,0,1,0.39,28
PROP01480,Chicago,Condo,401294.0,1.0,1.0,1723.0,2006,1,2023-10-12,AGT0125,For Rent,100.0,0,1,1,0.1,51
PROP01481,San Francisco,House,282047.0,5.0,1.0,2093.0,1972,1,2024-11-11,AGT0063,For Sale,300.0,3,1,1,0.43,78
PROP01482,Miami,Condo,534405.0,2.0,1.0,1998.0,1973,0,2023-08-02,AGT0140,For Sale,149.14180089780828,3,0,0,0.48,7
PROP01483,Los Angeles,Condo,313376.0,5.0,3.0,1525.0269637152776,1985,0,2024-08-26,AGT0174,For Sale,149.14180089780828,2,1,0,0.55,138
PROP01484,New York,Condo,406178.0,2.990842105263158,2.0,1816.0,2004,0,2024-06-16,AGT0144,For Sale,100.0,2,0,1,0.05,111
PROP01485,New York,Apartment,380523.0,3.0,1.9964210526315789,2382.0,1978,0,2025-03-10,AGT0030,For Rent,149.14180089780828,3,0,0,0.14,146
PROP01486,New York,Condo,296355.0,2.0,4.0,2682.0,2020,0,2024-01-23,AGT0173,For Rent,300.0,3,0,1,0.3,158
PROP01487,San Francisco,House,241302.0,1.0,3.0,1247.0,2005,0,2025-04-28,AGT0171,For Sale,300.0,2,0,1,0.47,146
PROP01488,Chicago,Apartment,333196.0,7.0,1.0,1938.0,1960,0,2024-01-15,AGT0149,For Rent,200.0,0,1,1,0.57,16
PROP01489,Miami,Apartment,351009.0,4.0,1.0,848.0,2004,0,2024-07-12,AGT0086,For Rent,149.14180089780828,2,1,1,0.1,230
PROP01490,Los Angeles,Apartment,242741.0,3.0,5.0,2054.0,1974,1,2025-06-11,AGT0112,For Sale,149.14180089780828,3,1,0,0.14,252
PROP01491,Los Angeles,Apartment,316633.0,6.0,1.9964210526315789,1304.0,1990,0,2024-02-02,AGT0153,For Sale,200.0,2,1,1,0.5,45
PROP01492,San Francisco,Apartment,423620.0,1.0,1.0,2261.0,1997,0,2025-05-29,AGT0094,For Rent,300.0,2,1,0,0.25,266
PROP01493,New York,Apartment,506994.0,3.0,4.0,1414.0,2000,0,2024-07-31,AGT0198,For Sale,149.14180089780828,0,1,0,0.54,140
PROP01494,San Francisco,Apartment,385436.0,5.0,1.9964210526315789,1193.0,1957,0,2024-05-28,AGT0121,For Rent,300.0,2,1,1,0.29,291
PROP01495,Chicago,Condo,486275.0,3.0,4.0,1140.0,1953,0,2023-10-18,AGT0045,For Sale,149.14180089780828,1,1,1,0.41,283
PROP01496,Chicago,House,237062.0,3.0,2.0,1950.0,1986,1,2023-12-21,AGT0057,For Sale,0.0,2,0,1,0.17,128
PROP01497,Miami,House,370188.0,1.0,3.0,1545.0,1997,1,2023-10-12,AGT0029,For Sale,100.0,0,1,0,0.31,256
PROP01498,Miami,Condo,433851.0,4.0,2.0,1525.0269637152776,1963,0,2025-01-06,AGT0135,For Rent,149.14180089780828,0,0,1,0.3,62
PROP01499,Chicago,Condo,210366.0,4.0,2.0,1069.0,1972,0,2024-01-12,AGT0029,For Rent,200.0,0,1,1,0.68,131
PROP01500,Chicago,Apartment,251440.0,5.0,1.0,1597.0,1982,0,2024-08-16,AGT0111,For Sale,200.0,1,0,1,0.41,283
PROP01501,Chicago,Apartment,473790.0,2.0,2.0,1809.0,1991,0,2024-09-26,AGT0059,For Rent,0.0,1,1,1,0.24,178
PROP01502,San Francisco,Condo,202490.0,2.0,2.0,2679.0,1973,0,2023-08-07,AGT0115,For Rent,100.0,1,1,1,0.21,67
PROP01503,Chicago,Apartment,165886.0,2.0,3.0,817.0,2013,0,2023-10-13,AGT0009,For Rent,300.0,0,0,1,0.0,225
PROP01504,Los Angeles,House,452798.0,3.0,1.0,1525.0269637152776,1973,0,2023-08-19,AGT0050,For Sale,0.0,1,0,0,0.08,209
PROP01505,New York,House,419676.0,3.0,1.0,1525.0269637152776,1997,0,2025-04-18,AGT0021,For Rent,149.14180089780828,2,1,0,0.38,223
PROP01506,Chicago,Apartment,343212.0,2.0,2.0,1539.0,1997,0,2024-11-20,AGT0021,For Sale,100.0,2,1,1,0.3,179
PROP01507,New York,Apartment,295428.0,2.0,4.0,1717.0,2016,0,2023-08-24,AGT0123,For Sale,200.0,2,0,1,0.45,138
